timestamp,source_ip,destination_ip,protocol,port,packet_size,flag,label
2024-01-05 02:45:00+00:00,192.168.1.66,194.165.16.5,TCP,1337,260,ACK,c2
2024-01-02 00:00:51+00:00,45.33.2.1,192.168.1.10,TCP,22,196,SYN,brute_force
2024-01-05 02:23:00+00:00,192.168.1.55,194.165.16.5,TCP,4444,258,ACK,c2
2024-01-02 00:03:52+00:00,45.33.3.3,192.168.1.10,TCP,22,179,failed,brute_force
2024-01-02 00:03:19+00:00,45.33.4.2,192.168.1.10,TCP,22,222,login_failed,brute_force
2024-01-01 00:01:40+00:00,192.168.1.11,10.0.0.3,TCP,53,1504,ACK,benign
2024-01-05 00:44:00+00:00,192.168.1.66,194.165.16.5,TCP,1337,271,PSH,c2
2024-01-04 00:00:10.700000+00:00,210.108.112.153,192.168.1.100,UDP,443,65,SYN,ddos
2024-01-01 00:47:00+00:00,192.168.1.32,10.0.0.4,TCP,443,1156,FIN,benign
2024-01-02 00:02:30+00:00,45.33.2.2,192.168.1.10,TCP,22,173,login_failed,brute_force
2024-01-04 00:00:02.100000+00:00,19.181.103.184,192.168.1.100,UDP,80,66,SYN,ddos
2024-01-01 00:48:30+00:00,192.168.1.24,10.0.0.5,HTTPS,22,1243,FIN,benign
2024-01-02 00:01:34+00:00,45.33.3.2,192.168.1.20,TCP,22,163,failed,brute_force
2024-01-01 01:44:20+00:00,192.168.1.35,10.0.0.11,TCP,80,856,ACK,benign
2024-01-02 00:04:43+00:00,45.33.2.4,192.168.1.20,TCP,22,216,failed,brute_force
2024-01-02 00:03:21+00:00,45.33.4.2,192.168.1.10,TCP,22,188,failed,brute_force
2024-01-01 00:21:30+00:00,192.168.1.27,10.0.0.11,TCP,443,716,FIN,benign
2024-01-03 00:01:32.500000+00:00,203.0.113.5,192.168.1.1,TCP,353,73,SYN,scan
2024-01-01 00:53:50+00:00,192.168.1.7,10.0.0.9,TCP,8080,1001,PSH,benign
2024-01-03 00:00:50+00:00,198.51.100.7,192.168.1.1,TCP,668,74,SYN,scan
2024-01-02 00:03:03+00:00,45.33.1.4,192.168.1.10,TCP,22,216,failed,brute_force
2024-01-02 00:05:03+00:00,45.33.4.1,192.168.1.10,TCP,22,215,login_failed,brute_force
2024-01-06 00:03:15+00:00,192.168.1.88,203.0.113.99,TCP,443,8558,PSH,data_exfiltration
2024-01-02 00:03:25+00:00,45.33.3.1,192.168.1.10,TCP,22,252,failed,brute_force
2024-01-02 00:04:21+00:00,45.33.4.3,192.168.1.10,TCP,22,202,SYN,brute_force
2024-01-02 00:00:35+00:00,45.33.2.4,192.168.1.20,TCP,22,199,SYN,brute_force
2024-01-01 00:35:50+00:00,192.168.1.2,10.0.0.18,UDP,80,1194,ACK,benign
2024-01-05 02:10:00+00:00,192.168.1.66,194.165.16.5,TCP,4444,250,ACK,c2
2024-01-03 00:02:15.500000+00:00,203.0.113.5,192.168.1.1,TCP,628,65,SYN,scan
2024-01-01 00:26:20+00:00,192.168.1.45,10.0.0.11,TCP,80,1339,SYN-ACK,benign
2024-01-03 00:00:34+00:00,198.51.100.7,192.168.1.1,TCP,279,74,SYN,scan
2024-01-02 00:05:28+00:00,45.33.2.2,192.168.1.20,TCP,22,207,failed,brute_force
2024-01-02 00:03:01+00:00,45.33.2.1,192.168.1.20,TCP,22,211,failed,brute_force
2024-01-01 01:45:40+00:00,192.168.1.9,10.0.0.1,TCP,80,1366,FIN,benign
2024-01-01 01:26:00+00:00,192.168.1.16,10.0.0.3,HTTPS,443,1275,ACK,benign
2024-01-04 00:00:10.800000+00:00,7.230.156.197,192.168.1.100,UDP,80,68,UDP_FLOOD,ddos
2024-01-05 01:37:00+00:00,192.168.1.66,194.165.16.5,TCP,8443,270,PSH,c2
2024-01-01 01:39:30+00:00,192.168.1.49,10.0.0.10,TCP,8080,1112,ACK,benign
2024-01-01 00:32:30+00:00,192.168.1.42,10.0.0.4,UDP,53,1440,ACK,benign
2024-01-05 02:13:00+00:00,192.168.1.66,194.165.16.5,TCP,4444,273,ACK,c2
2024-01-02 00:03:29+00:00,45.33.4.4,192.168.1.20,TCP,22,193,failed,brute_force
2024-01-01 01:08:20+00:00,192.168.1.8,10.0.0.8,TCP,53,1242,SYN-ACK,benign
2024-01-01 00:16:00+00:00,192.168.1.25,10.0.0.5,TCP,443,1392,FIN,benign
2024-01-03 00:00:05+00:00,203.0.113.5,192.168.1.1,TCP,843,45,SYN,scan
2024-01-04 00:00:18.500000+00:00,71.166.224.67,192.168.1.100,UDP,443,60,UDP_FLOOD,ddos
2024-01-01 00:26:00+00:00,192.168.1.23,10.0.0.2,TCP,80,1284,SYN-ACK,benign
2024-01-01 01:09:50+00:00,192.168.1.2,10.0.0.15,TCP,443,1141,ACK,benign
2024-01-05 02:32:00+00:00,192.168.1.66,185.220.101.5,TCP,4444,241,ACK,c2
2024-01-01 01:19:30+00:00,192.168.1.26,10.0.0.1,HTTPS,53,1231,SYN-ACK,benign
2024-01-06 00:02:30+00:00,192.168.1.88,203.0.113.99,TCP,8443,8585,ACK,data_exfiltration
2024-01-02 00:00:08+00:00,45.33.1.1,192.168.1.10,TCP,22,184,failed,brute_force
2024-01-04 00:00:09.700000+00:00,206.210.220.24,192.168.1.100,UDP,443,58,SYN,ddos
2024-01-06 00:03:50+00:00,192.168.1.88,203.0.113.99,TCP,443,7961,PSH,data_exfiltration
2024-01-03 00:02:34.500000+00:00,198.51.100.7,192.168.1.1,TCP,239,60,SYN,scan
2024-01-01 01:14:30+00:00,192.168.1.13,10.0.0.15,TCP,80,995,FIN,benign
2024-01-01 01:32:10+00:00,192.168.1.34,10.0.0.9,UDP,53,1077,SYN-ACK,benign
2024-01-01 00:29:40+00:00,192.168.1.11,10.0.0.10,TCP,443,1164,ACK,benign
2024-01-01 01:05:00+00:00,192.168.1.26,10.0.0.13,TCP,22,1040,PSH,benign
2024-01-01 01:36:20+00:00,192.168.1.23,10.0.0.11,TCP,80,1157,FIN,benign
2024-01-04 00:00:15.700000+00:00,138.153.177.177,192.168.1.100,UDP,443,64,SYN,ddos
2024-01-05 00:56:00+00:00,192.168.1.66,185.220.101.5,TCP,4444,252,PSH,c2
2024-01-03 00:02:28.500000+00:00,198.51.100.7,192.168.1.1,TCP,59,58,SYN,scan
2024-01-04 00:00:32.400000+00:00,61.215.149.88,192.168.1.100,UDP,443,69,SYN,ddos
2024-01-03 00:00:16.500000+00:00,203.0.113.5,192.168.1.1,TCP,435,83,SYN,scan
2024-01-02 00:02:40+00:00,45.33.3.3,192.168.1.20,TCP,22,175,auth_fail,brute_force
2024-01-05 02:54:00+00:00,192.168.1.66,194.165.16.5,TCP,4444,245,ACK,c2
2024-01-02 00:05:24+00:00,45.33.2.2,192.168.1.10,TCP,22,215,failed,brute_force
2024-01-04 00:00:01.800000+00:00,153.21.145.23,192.168.1.100,UDP,80,67,UDP_FLOOD,ddos
2024-01-02 00:00:04+00:00,45.33.4.4,192.168.1.20,TCP,22,183,failed,brute_force
2024-01-01 00:23:40+00:00,192.168.1.27,10.0.0.1,HTTPS,8080,1591,FIN,benign
2024-01-04 00:00:19.600000+00:00,136.166.38.181,192.168.1.100,TCP,443,61,SYN,ddos
2024-01-04 00:00:10.900000+00:00,67.108.223.111,192.168.1.100,UDP,443,62,UDP_FLOOD,ddos
2024-01-02 00:03:24+00:00,45.33.3.1,192.168.1.10,TCP,22,171,failed,brute_force
2024-01-01 01:10:10+00:00,192.168.1.23,10.0.0.11,HTTPS,443,1118,ACK,benign
2024-01-01 01:46:00+00:00,192.168.1.44,10.0.0.8,HTTPS,80,876,ACK,benign
2024-01-04 00:00:08.600000+00:00,160.238.70.115,192.168.1.100,TCP,80,64,SYN,ddos
2024-01-02 00:02:19+00:00,45.33.3.3,192.168.1.20,TCP,22,224,auth_fail,brute_force
2024-01-04 00:00:08.300000+00:00,143.151.157.81,192.168.1.100,UDP,80,65,SYN,ddos
2024-01-01 01:42:30+00:00,192.168.1.21,10.0.0.2,TCP,443,1290,ACK,benign
2024-01-01 00:49:00+00:00,192.168.1.11,10.0.0.13,TCP,443,1224,SYN-ACK,benign
2024-01-02 00:04:23+00:00,45.33.2.4,192.168.1.10,TCP,22,195,auth_fail,brute_force
2024-01-03 00:02:19+00:00,203.0.113.5,192.168.1.1,TCP,730,73,RST,scan
2024-01-06 00:06:25+00:00,192.168.1.88,198.51.100.55,TCP,443,7997,PSH,data_exfiltration
2024-01-01 00:14:40+00:00,192.168.1.26,10.0.0.16,UDP,80,1156,ACK,benign
2024-01-01 00:06:50+00:00,192.168.1.9,10.0.0.3,HTTPS,443,1297,ACK,benign
2024-01-05 02:31:00+00:00,192.168.1.55,194.165.16.5,TCP,8443,279,ACK,c2
2024-01-06 00:09:00+00:00,192.168.1.88,198.51.100.55,TCP,8443,8161,PSH,data_exfiltration
2024-01-01 00:21:50+00:00,192.168.1.1,10.0.0.7,UDP,80,1146,ACK,benign
2024-01-03 00:00:05.500000+00:00,203.0.113.5,192.168.1.1,TCP,791,65,SYN,scan
2024-01-03 00:01:23.500000+00:00,203.0.113.5,192.168.1.1,TCP,635,54,SYN,scan
2024-01-03 00:00:52+00:00,198.51.100.7,192.168.1.1,TCP,982,56,RST,scan
2024-01-06 00:02:25+00:00,192.168.1.88,198.51.100.55,TCP,443,7333,ACK,data_exfiltration
2024-01-04 00:00:02.400000+00:00,18.73.161.160,192.168.1.100,UDP,80,68,UDP_FLOOD,ddos
2024-01-04 00:00:17.800000+00:00,101.201.23.200,192.168.1.100,TCP,443,54,UDP_FLOOD,ddos
2024-01-01 00:27:20+00:00,192.168.1.32,10.0.0.16,TCP,22,1035,ACK,benign
2024-01-02 00:01:04+00:00,45.33.4.1,192.168.1.10,TCP,22,196,auth_fail,brute_force
2024-01-01 00:48:20+00:00,192.168.1.20,10.0.0.6,UDP,8080,1603,SYN-ACK,benign
2024-01-03 00:01:49+00:00,198.51.100.7,192.168.1.1,TCP,768,64,SYN,scan
2024-01-04 00:00:26.800000+00:00,101.84.193.52,192.168.1.100,UDP,443,67,SYN,ddos
2024-01-06 00:05:55+00:00,192.168.1.88,198.51.100.55,TCP,8443,8472,PSH,data_exfiltration
2024-01-04 00:00:32.100000+00:00,94.42.133.139,192.168.1.100,UDP,443,67,UDP_FLOOD,ddos
2024-01-04 00:00:04.100000+00:00,198.45.226.175,192.168.1.100,TCP,80,64,SYN,ddos
2024-01-02 00:01:58+00:00,45.33.2.3,192.168.1.20,TCP,22,197,failed,brute_force
2024-01-02 00:02:59+00:00,45.33.4.1,192.168.1.10,TCP,22,201,auth_fail,brute_force
2024-01-01 00:58:00+00:00,192.168.1.19,10.0.0.14,TCP,80,1637,FIN,benign
2024-01-06 00:09:55+00:00,192.168.1.88,203.0.113.99,TCP,8443,8383,PSH,data_exfiltration
2024-01-01 01:35:10+00:00,192.168.1.48,10.0.0.9,TCP,443,1449,ACK,benign
2024-01-02 00:04:17+00:00,45.33.3.2,192.168.1.20,TCP,22,187,SYN,brute_force
2024-01-02 00:05:16+00:00,45.33.4.4,192.168.1.10,TCP,22,215,failed,brute_force
2024-01-06 00:07:20+00:00,192.168.1.88,203.0.113.99,TCP,8443,8721,PSH,data_exfiltration
2024-01-04 00:00:14.800000+00:00,161.175.110.52,192.168.1.100,TCP,80,55,SYN,ddos
2024-01-04 00:00:27.100000+00:00,110.93.164.229,192.168.1.100,UDP,80,61,SYN,ddos
2024-01-03 00:02:43.500000+00:00,198.51.100.7,192.168.1.1,TCP,539,55,SYN,scan
2024-01-06 00:01:35+00:00,192.168.1.88,198.51.100.55,TCP,8443,7785,PSH,data_exfiltration
2024-01-01 00:22:40+00:00,192.168.1.3,10.0.0.2,TCP,80,1433,FIN,benign
2024-01-01 01:16:20+00:00,192.168.1.9,10.0.0.2,UDP,443,1107,PSH,benign
2024-01-01 01:02:30+00:00,192.168.1.25,10.0.0.4,TCP,80,959,ACK,benign
2024-01-04 00:00:02.200000+00:00,77.210.151.190,192.168.1.100,TCP,80,63,SYN,ddos
2024-01-01 00:55:30+00:00,192.168.1.38,10.0.0.5,TCP,22,1152,ACK,benign
2024-01-03 00:01:24.500000+00:00,198.51.100.7,192.168.1.1,TCP,990,71,SYN,scan
2024-01-05 01:50:00+00:00,192.168.1.66,194.165.16.5,TCP,1337,249,PSH,c2
2024-01-04 00:00:13.700000+00:00,42.98.137.120,192.168.1.100,TCP,443,57,SYN,ddos
2024-01-02 00:02:36+00:00,45.33.1.4,192.168.1.20,TCP,22,169,failed,brute_force
2024-01-03 00:01:02+00:00,203.0.113.5,192.168.1.1,TCP,517,50,SYN,scan
2024-01-03 00:00:07.500000+00:00,198.51.100.7,192.168.1.1,TCP,232,57,SYN,scan
2024-01-06 00:02:35+00:00,192.168.1.88,198.51.100.55,TCP,443,7267,PSH,data_exfiltration
2024-01-06 00:10:45+00:00,192.168.1.88,203.0.113.99,TCP,443,8483,PSH,data_exfiltration
2024-01-06 00:02:05+00:00,192.168.1.88,198.51.100.55,TCP,8443,7080,ACK,data_exfiltration
2024-01-02 00:04:10+00:00,45.33.3.4,192.168.1.20,TCP,22,212,failed,brute_force
2024-01-06 00:08:40+00:00,192.168.1.88,203.0.113.99,TCP,8443,8199,PSH,data_exfiltration
2024-01-03 00:01:07.500000+00:00,198.51.100.7,192.168.1.1,TCP,760,57,SYN,scan
2024-01-01 00:54:40+00:00,192.168.1.12,10.0.0.1,UDP,80,940,ACK,benign
2024-01-03 00:02:08.500000+00:00,198.51.100.7,192.168.1.1,TCP,226,74,SYN,scan
2024-01-01 00:53:00+00:00,192.168.1.14,10.0.0.5,TCP,53,1158,FIN,benign
2024-01-05 00:39:00+00:00,192.168.1.66,194.165.16.5,TCP,8443,253,PSH,c2
2024-01-04 00:00:03.800000+00:00,92.181.61.166,192.168.1.100,UDP,80,63,SYN,ddos
2024-01-05 01:22:00+00:00,192.168.1.66,185.220.101.5,TCP,8443,259,ACK,c2
2024-01-01 00:27:50+00:00,192.168.1.28,10.0.0.8,UDP,22,873,ACK,benign
2024-01-01 00:02:00+00:00,192.168.1.36,10.0.0.13,HTTPS,80,1302,SYN-ACK,benign
2024-01-06 00:08:25+00:00,192.168.1.88,203.0.113.99,TCP,8443,7721,ACK,data_exfiltration
2024-01-01 00:28:30+00:00,192.168.1.6,10.0.0.3,UDP,53,1173,ACK,benign
2024-01-01 01:48:10+00:00,192.168.1.37,10.0.0.19,TCP,443,996,FIN,benign
2024-01-03 00:00:35.500000+00:00,198.51.100.7,192.168.1.1,TCP,720,86,SYN,scan
2024-01-01 00:43:20+00:00,192.168.1.18,10.0.0.19,TCP,80,1125,PSH,benign
2024-01-04 00:00:04.600000+00:00,224.17.142.232,192.168.1.100,TCP,443,67,UDP_FLOOD,ddos
2024-01-04 00:00:22.800000+00:00,138.11.102.70,192.168.1.100,TCP,80,67,SYN,ddos
2024-01-02 00:04:01+00:00,45.33.4.4,192.168.1.10,TCP,22,205,auth_fail,brute_force
2024-01-02 00:00:12+00:00,45.33.4.1,192.168.1.20,TCP,22,234,auth_fail,brute_force
2024-01-01 00:43:00+00:00,192.168.1.40,10.0.0.9,UDP,80,1120,SYN-ACK,benign
2024-01-02 00:03:04+00:00,45.33.4.4,192.168.1.20,TCP,22,167,auth_fail,brute_force
2024-01-02 00:03:27+00:00,45.33.1.3,192.168.1.10,TCP,22,173,failed,brute_force
2024-01-05 02:29:00+00:00,192.168.1.66,185.220.101.5,TCP,8443,255,PSH,c2
2024-01-01 00:23:00+00:00,192.168.1.5,10.0.0.15,TCP,8080,1172,ACK,benign
2024-01-02 00:03:53+00:00,45.33.4.4,192.168.1.20,TCP,22,194,failed,brute_force
2024-01-06 00:01:00+00:00,192.168.1.88,203.0.113.99,TCP,443,7995,PSH,data_exfiltration
2024-01-01 01:31:30+00:00,192.168.1.29,10.0.0.12,HTTPS,80,866,ACK,benign
2024-01-01 00:53:10+00:00,192.168.1.21,10.0.0.12,HTTPS,443,1069,PSH,benign
2024-01-04 00:00:20.600000+00:00,144.136.89.96,192.168.1.100,UDP,80,60,SYN,ddos
2024-01-05 02:35:00+00:00,192.168.1.66,185.220.101.5,TCP,8443,257,PSH,c2
2024-01-03 00:01:33.500000+00:00,203.0.113.5,192.168.1.1,TCP,521,86,RST,scan
2024-01-01 01:33:00+00:00,192.168.1.11,10.0.0.17,TCP,443,1034,FIN,benign
2024-01-01 00:23:10+00:00,192.168.1.26,10.0.0.19,UDP,80,1400,FIN,benign
2024-01-05 01:24:00+00:00,192.168.1.66,194.165.16.5,TCP,1337,255,PSH,c2
2024-01-01 01:28:30+00:00,192.168.1.3,10.0.0.18,TCP,80,1169,PSH,benign
2024-01-01 00:37:20+00:00,192.168.1.44,10.0.0.7,TCP,80,1145,PSH,benign
2024-01-02 00:01:03+00:00,45.33.1.4,192.168.1.10,TCP,22,206,login_failed,brute_force
2024-01-02 00:02:06+00:00,45.33.4.4,192.168.1.20,TCP,22,188,failed,brute_force
2024-01-05 01:07:00+00:00,192.168.1.55,185.220.101.5,TCP,4444,268,PSH,c2
2024-01-03 00:00:08.500000+00:00,203.0.113.5,192.168.1.1,TCP,343,56,RST,scan
2024-01-01 01:08:10+00:00,192.168.1.1,10.0.0.6,TCP,80,1206,SYN-ACK,benign
2024-01-01 00:54:10+00:00,192.168.1.17,10.0.0.12,UDP,443,1482,FIN,benign
2024-01-05 01:55:00+00:00,192.168.1.55,185.220.101.5,TCP,1337,258,PSH,c2
2024-01-01 00:49:50+00:00,192.168.1.40,10.0.0.18,TCP,53,1051,ACK,benign
2024-01-03 00:02:16+00:00,198.51.100.7,192.168.1.1,TCP,69,74,SYN,scan
2024-01-06 00:10:00+00:00,192.168.1.88,198.51.100.55,TCP,443,7793,ACK,data_exfiltration
2024-01-01 00:04:10+00:00,192.168.1.12,10.0.0.13,TCP,443,1070,ACK,benign
2024-01-06 00:02:45+00:00,192.168.1.88,203.0.113.99,TCP,443,7500,PSH,data_exfiltration
2024-01-02 00:00:54+00:00,45.33.4.3,192.168.1.10,TCP,22,224,failed,brute_force
2024-01-03 00:00:09.500000+00:00,198.51.100.7,192.168.1.1,TCP,799,79,SYN,scan
2024-01-01 00:32:10+00:00,192.168.1.37,10.0.0.16,HTTPS,8080,1204,FIN,benign
2024-01-01 01:13:20+00:00,192.168.1.45,10.0.0.5,TCP,443,1221,FIN,benign
2024-01-01 01:35:30+00:00,192.168.1.18,10.0.0.14,TCP,53,1402,ACK,benign
2024-01-02 00:04:46+00:00,45.33.4.4,192.168.1.10,TCP,22,187,login_failed,brute_force
2024-01-03 00:00:03.500000+00:00,203.0.113.5,192.168.1.1,TCP,746,67,SYN,scan
2024-01-01 01:23:50+00:00,192.168.1.5,10.0.0.10,TCP,443,999,PSH,benign
2024-01-01 01:40:50+00:00,192.168.1.28,10.0.0.4,TCP,80,1005,ACK,benign
2024-01-05 01:06:00+00:00,192.168.1.66,194.165.16.5,TCP,4444,271,ACK,c2
2024-01-03 00:01:26.500000+00:00,203.0.113.5,192.168.1.1,TCP,616,46,SYN,scan
2024-01-05 02:16:00+00:00,192.168.1.55,185.220.101.5,TCP,1337,265,PSH,c2
2024-01-02 00:03:06+00:00,45.33.4.2,192.168.1.10,TCP,22,206,auth_fail,brute_force
2024-01-01 00:00:30+00:00,192.168.1.43,10.0.0.6,UDP,80,1077,ACK,benign
2024-01-03 00:02:28+00:00,198.51.100.7,192.168.1.1,TCP,433,64,SYN,scan
2024-01-03 00:01:56+00:00,198.51.100.7,192.168.1.1,TCP,396,57,SYN,scan
2024-01-01 01:17:50+00:00,192.168.1.40,10.0.0.11,TCP,80,1086,FIN,benign
2024-01-01 00:53:30+00:00,192.168.1.20,10.0.0.14,HTTPS,80,1080,FIN,benign
2024-01-01 00:00:50+00:00,192.168.1.21,10.0.0.12,TCP,80,1268,FIN,benign
2024-01-01 00:37:00+00:00,192.168.1.19,10.0.0.7,UDP,443,1028,FIN,benign
2024-01-04 00:00:05.400000+00:00,53.92.99.235,192.168.1.100,UDP,443,72,SYN,ddos
2024-01-01 01:31:10+00:00,192.168.1.26,10.0.0.2,HTTPS,8080,1094,ACK,benign
2024-01-01 00:38:00+00:00,192.168.1.32,10.0.0.4,TCP,443,1405,ACK,benign
2024-01-01 00:06:30+00:00,192.168.1.7,10.0.0.15,TCP,80,1486,ACK,benign
2024-01-01 01:30:20+00:00,192.168.1.46,10.0.0.1,TCP,22,962,PSH,benign
2024-01-01 00:40:20+00:00,192.168.1.9,10.0.0.12,UDP,80,988,SYN-ACK,benign
2024-01-02 00:03:58+00:00,45.33.2.1,192.168.1.20,TCP,22,222,failed,brute_force
2024-01-03 00:01:11.500000+00:00,198.51.100.7,192.168.1.1,TCP,143,52,SYN,scan
2024-01-04 00:00:12.800000+00:00,2.201.111.2,192.168.1.100,UDP,80,65,SYN,ddos
2024-01-06 00:03:35+00:00,192.168.1.88,203.0.113.99,TCP,8443,8097,PSH,data_exfiltration
2024-01-02 00:03:02+00:00,45.33.4.3,192.168.1.20,TCP,22,190,login_failed,brute_force
2024-01-04 00:00:09.800000+00:00,136.106.118.237,192.168.1.100,TCP,443,63,SYN,ddos
2024-01-05 00:03:00+00:00,192.168.1.55,194.165.16.5,TCP,1337,249,ACK,c2
2024-01-06 00:12:00+00:00,192.168.1.88,198.51.100.55,TCP,8443,7530,PSH,data_exfiltration
2024-01-02 00:00:01+00:00,45.33.2.2,192.168.1.20,TCP,22,201,login_failed,brute_force
2024-01-03 00:01:50+00:00,203.0.113.5,192.168.1.1,TCP,586,54,SYN,scan
2024-01-01 00:52:20+00:00,192.168.1.36,10.0.0.15,UDP,443,1060,FIN,benign
2024-01-02 00:00:31+00:00,45.33.3.2,192.168.1.20,TCP,22,245,auth_fail,brute_force
2024-01-04 00:00:18.300000+00:00,141.156.43.89,192.168.1.100,TCP,443,66,UDP_FLOOD,ddos
2024-01-01 01:10:40+00:00,192.168.1.22,10.0.0.4,HTTPS,443,1281,ACK,benign
2024-01-01 01:39:00+00:00,192.168.1.22,10.0.0.12,TCP,443,1263,SYN-ACK,benign
2024-01-06 00:11:30+00:00,192.168.1.88,198.51.100.55,TCP,443,8343,PSH,data_exfiltration
2024-01-01 01:43:40+00:00,192.168.1.39,10.0.0.3,UDP,80,1162,PSH,benign
2024-01-03 00:01:30+00:00,198.51.100.7,192.168.1.1,TCP,908,61,SYN,scan
2024-01-03 00:00:26.500000+00:00,198.51.100.7,192.168.1.1,TCP,218,65,SYN,scan
2024-01-01 00:37:50+00:00,192.168.1.6,10.0.0.13,HTTPS,80,1102,ACK,benign
2024-01-03 00:01:03.500000+00:00,203.0.113.5,192.168.1.1,TCP,820,64,SYN,scan
2024-01-04 00:00:01.100000+00:00,241.63.69.214,192.168.1.100,UDP,443,54,SYN,ddos
2024-01-03 00:02:42.500000+00:00,198.51.100.7,192.168.1.1,TCP,461,59,SYN,scan
2024-01-01 00:11:00+00:00,192.168.1.4,10.0.0.18,TCP,443,1190,SYN-ACK,benign
2024-01-01 00:04:00+00:00,192.168.1.33,10.0.0.12,HTTPS,443,860,FIN,benign
2024-01-01 00:24:00+00:00,192.168.1.15,10.0.0.10,UDP,80,1390,SYN-ACK,benign
2024-01-01 01:29:20+00:00,192.168.1.43,10.0.0.19,TCP,80,1113,ACK,benign
2024-01-02 00:02:31+00:00,45.33.2.4,192.168.1.20,TCP,22,210,auth_fail,brute_force
2024-01-04 00:00:14.600000+00:00,92.40.34.96,192.168.1.100,ICMP,443,54,UDP_FLOOD,ddos
2024-01-01 00:14:10+00:00,192.168.1.18,10.0.0.9,HTTPS,8080,963,SYN-ACK,benign
2024-01-05 00:10:00+00:00,192.168.1.55,194.165.16.5,TCP,8443,266,PSH,c2
2024-01-04 00:00:32.500000+00:00,68.127.140.22,192.168.1.100,TCP,443,69,SYN,ddos
2024-01-05 02:34:00+00:00,192.168.1.55,194.165.16.5,TCP,4444,232,PSH,c2
2024-01-05 02:47:00+00:00,192.168.1.55,194.165.16.5,TCP,8443,248,ACK,c2
2024-01-04 00:00:25.600000+00:00,199.102.136.77,192.168.1.100,UDP,80,57,UDP_FLOOD,ddos
2024-01-03 00:01:17+00:00,198.51.100.7,192.168.1.1,TCP,421,66,SYN,scan
2024-01-01 01:00:20+00:00,192.168.1.24,10.0.0.7,TCP,80,1232,ACK,benign
2024-01-04 00:00:29.100000+00:00,172.221.171.145,192.168.1.100,ICMP,80,65,SYN,ddos
2024-01-06 00:03:20+00:00,192.168.1.88,203.0.113.99,TCP,8443,8116,ACK,data_exfiltration
2024-01-03 00:00:18+00:00,203.0.113.5,192.168.1.1,TCP,758,46,SYN,scan
2024-01-03 00:00:20+00:00,203.0.113.5,192.168.1.1,TCP,88,60,SYN,scan
2024-01-03 00:02:36.500000+00:00,198.51.100.7,192.168.1.1,TCP,560,68,SYN,scan
2024-01-04 00:00:03.500000+00:00,228.240.17.32,192.168.1.100,UDP,80,64,SYN,ddos
2024-01-05 01:20:00+00:00,192.168.1.55,185.220.101.5,TCP,4444,240,ACK,c2
2024-01-02 00:00:05+00:00,45.33.1.2,192.168.1.20,TCP,22,167,login_failed,brute_force
2024-01-01 01:00:40+00:00,192.168.1.49,10.0.0.6,HTTPS,22,1309,ACK,benign
2024-01-01 00:12:50+00:00,192.168.1.15,10.0.0.18,UDP,53,1245,ACK,benign
2024-01-01 00:04:30+00:00,192.168.1.44,10.0.0.15,TCP,80,1102,ACK,benign
2024-01-04 00:00:11.600000+00:00,48.173.234.25,192.168.1.100,UDP,80,58,UDP_FLOOD,ddos
2024-01-01 01:27:30+00:00,192.168.1.35,10.0.0.11,HTTPS,8080,979,ACK,benign
2024-01-06 00:00:45+00:00,192.168.1.88,203.0.113.99,TCP,443,7608,ACK,data_exfiltration
2024-01-01 00:09:10+00:00,192.168.1.8,10.0.0.9,TCP,22,1167,SYN-ACK,benign
2024-01-01 01:46:20+00:00,192.168.1.38,10.0.0.7,HTTPS,443,1307,ACK,benign
2024-01-01 00:50:20+00:00,192.168.1.48,10.0.0.10,HTTPS,443,1397,SYN-ACK,benign
2024-01-02 00:00:58+00:00,45.33.3.3,192.168.1.20,TCP,22,154,failed,brute_force
2024-01-01 01:44:00+00:00,192.168.1.31,10.0.0.17,TCP,80,1230,ACK,benign
2024-01-01 00:01:10+00:00,192.168.1.19,10.0.0.10,TCP,80,758,ACK,benign
2024-01-02 00:02:23+00:00,45.33.4.3,192.168.1.20,TCP,22,204,auth_fail,brute_force
2024-01-03 00:00:29.500000+00:00,198.51.100.7,192.168.1.1,TCP,601,61,RST,scan
2024-01-01 00:56:00+00:00,192.168.1.8,10.0.0.5,TCP,80,1266,ACK,benign
2024-01-01 00:07:50+00:00,192.168.1.9,10.0.0.8,HTTPS,80,1355,SYN-ACK,benign
2024-01-05 01:53:00+00:00,192.168.1.55,185.220.101.5,TCP,8443,238,ACK,c2
2024-01-01 00:17:40+00:00,192.168.1.8,10.0.0.13,TCP,80,1110,ACK,benign
2024-01-01 00:58:10+00:00,192.168.1.4,10.0.0.19,TCP,22,821,ACK,benign
2024-01-03 00:00:44.500000+00:00,203.0.113.5,192.168.1.1,TCP,259,77,SYN,scan
2024-01-01 00:39:40+00:00,192.168.1.11,10.0.0.15,UDP,80,1304,SYN-ACK,benign
2024-01-01 00:35:30+00:00,192.168.1.49,10.0.0.15,TCP,443,1377,FIN,benign
2024-01-05 02:05:00+00:00,192.168.1.55,194.165.16.5,TCP,1337,244,PSH,c2
2024-01-03 00:01:14+00:00,203.0.113.5,192.168.1.1,TCP,577,56,SYN,scan
2024-01-02 00:02:13+00:00,45.33.2.4,192.168.1.20,TCP,22,188,failed,brute_force
2024-01-04 00:00:26.600000+00:00,6.18.10.92,192.168.1.100,UDP,80,68,SYN,ddos
